N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,210,38.848043422824745
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,210,43.63559395975011
89,57,43,26.91515043,73.19897535,6.998787171,177.22330480000005,210,43.68650479635285
61,41,44,24.36972377,82.11319791,6.537914957999999,159.92109340000005,210,38.13205712934493
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,210,40.450667841300195
84,40,43,25.01157559,88.33130229999998,7.228268227999999,169.4168014,210,36.11541450768833
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,210,43.42411656258581
75,36,44,23.28081,74.27607475,6.613341342999999,153.7447398,210,38.97412732039481
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,210,44.6739872681503
91,41,37,24.48556447,83.20630007,6.132570522999999,192.2316221,210,41.70477069203103
77,48,36,25.86705009,84.09985284,7.36008498,154.83908469999997,210,30.277348154426196
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,210,42.45844618841958
62,59,41,24.2248758,74.89465426,7.175170657000001,192.4931257,210,30.240757212928962
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,210,44.95315549736213
61,41,35,24.97178693,79.47557931,6.842966478999998,195.7571622,210,40.332640752322895
99,57,38,24.80624984,82.09281674,6.356295567999999,156.3616174,210,32.88021155870228
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,210,43.002294582594956
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,210,41.84869571756875
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,210,41.25233376859434
67,46,44,26.82489244,78.20392774,7.093328631,153.91998069999997,210,37.45459504277904
84,37,42,25.49674786,81.13449097,6.691074249,169.92882340000003,210,32.06538963174349
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,210,42.78243296494661
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,210,38.28069681415381
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,210,30.450437260616262
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,210,42.60635534853423
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,210,43.500347136385315
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,210,41.93379880998964
90,50,44,26.91643698,73.48655995,6.253408852000001,171.4716375,210,34.51989547511163
91,38,36,26.5232969,77.17331847,7.287318722999999,157.8548562,210,31.037395043090232
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,210,39.14743141476295
72,41,36,26.50838667,86.84264005,6.065898282999999,152.9801697,210,34.65265567046561
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,210,37.203772117258495
82,46,41,23.325013100000003,79.79609448,6.581693772,187.3096148,210,33.64379272170526
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,210,34.873190363058974
80,43,43,23.78756036,74.36794079,6.014572075,172.64426540000005,210,36.064121685230354
77,55,43,25.49941707,75.99987588,6.663559451,193.71418280000003,210,42.79980484516676
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,210,31.16648165203973
63,47,35,26.98582182,89.05587886,7.432768147000001,193.8778713,210,31.844937272497397
93,43,38,23.61475336,86.14290267,6.987332927000001,150.2355238,210,31.40864925041785
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,210,41.93394761456892
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,210,34.76070789245747
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,210,38.52018006839599
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,210,39.43959476929669
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,210,42.89259748377206
91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,220,38.82444786031427
107,21,26,26.45288458,55.32222678,7.235070264,144.68613359999995,220,40.35244455203209
83,38,35,25.70822684,52.88667115,7.18915558,136.73250919999998,220,44.33094284654249
108,24,31,24.12832546,56.18107663,6.431899747999999,147.27578180000003,220,36.03171458462297
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,220,31.875032527193575
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,220,32.375648835552916
109,31,27,23.05951896,50.40609436,6.973839707000001,164.4971875,220,42.09931705545641
89,25,34,23.07895447,63.65861483,7.184801627000001,129.8765443,220,38.90579325505116
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,220,34.21378222560245
111,32,34,25.46743689,69.35161206,6.392048018,171.37644619999998,220,38.33321712032247
84,36,28,26.7350622,55.55164819,6.119892347,140.63052130000003,220,42.083299300277204
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,220,36.39428221486319
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,220,38.471780231192604
81,30,31,24.65090184,51.93952357,7.027585558999999,135.1386537,220,33.13463143730382
95,39,29,27.35152643,55.99375012,7.13411409,148.98125249999995,220,39.5410731245646
81,34,30,25.17787724,62.26244581,6.6477659970000005,135.0119649,220,35.41974916173545
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,220,37.91271522829542
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,220,40.33917638500601
109,29,28,23.26316991,60.51600210000001,6.724688502999999,194.1755471,220,32.556545331761114
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,220,37.864681867524
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,220,40.55059605536818
83,21,28,25.5674832,60.49244602,7.466900682999999,190.2257843,220,44.47372455108324
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,220,44.556234312102085
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,220,37.657976754320124
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,220,35.7843102107188
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,220,34.09222101616121
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,220,40.123556296655835
98,18,27,27.56088634,68.49299897,6.516312148,167.43580749999995,220,44.94897819270439
111,27,31,23.59302313,55.27564977,6.0433309510000015,191.3980675,220,34.09163949131013
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,220,43.847367983224444
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,220,32.88972223272323
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,220,33.35201305037474
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,220,40.144227256117645
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,220,39.089876857960746
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,220,36.799783961298935
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,220,42.89167036458981
84,27,29,23.32293161,53.00366334,7.167092586,168.26442869999997,220,39.038592442964614
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,220,44.55419414229913
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,220,34.498615583789444
113,21,33,26.02241444,55.83288958,7.277422737999999,176.90209240000004,220,35.76903423103354
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,220,31.31476879255715
80,30,25,26.24092174,65.64381357,7.487266991,148.37712019999995,220,44.79294122414245
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,220,32.55052780758893
113,33,34,26.00373964,62.144510200000006,6.559817161000002,153.477776,220,33.17036204175846
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,220,31.66679134851099
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,220,40.044206593740455
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,220,40.28907878819322
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,220,42.51201206491851
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,220,33.02379486023578
82,29,35,26.67377159,52.24226285,6.246872394,156.15438980000005,220,37.24846005882246
103,33,25,27.10210397,55.74973320000001,6.911066044,139.5013171,220,39.580400355247406
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,220,32.67424541956084
99,19,33,27.536454700000004,55.51673151,6.273741983,130.6377143,220,35.851761241037586
120,20,34,23.56960509,50.56339727,6.906124587000001,130.3797119,220,35.7282020261945
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,220,34.75202291461471
100,40,35,27.56441788,54.41094079,6.9557873510000015,177.816092,220,30.482459141573532
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,220,40.3375668516479
115,31,30,24.22984659,67.37768353,6.840927967000001,122.4073418,220,40.47825563494297
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,220,30.702897158511483
82,24,26,24.31274458,53.57285558,6.089443602999999,184.4103931,220,34.60346131644161
94,26,27,26.36629861,52.25738495,7.456460375,177.31761609999995,220,33.77084592605487
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,220,42.33084043811862
118,40,35,26.35034208,58.50650238,7.460174812000001,121.5586297,220,32.0157911771186
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,220,34.29979802415086
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,220,30.784045070522907
97,22,26,23.60567546,59.68849145,6.074190142000001,185.1568059,220,37.270476940263244
99,40,32,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,220,43.59664138840556
89,28,33,26.44414097,53.83876189,6.9932360010000005,175.3723314,220,44.90308293541895
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,220,44.7695007481134
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,220,32.619819274680005
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,220,33.369809985759694
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,220,36.97209901529807
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,220,36.65410463943431
119,30,28,26.35770906,64.57578034,6.5052036960000015,163.62694960000005,220,40.18317339840872
116,40,33,24.91370487,54.15319242,7.042089492000001,129.5481144,220,40.38437232261563
95,37,35,27.31317116,68.42333909999999,6.348337518999998,192.4288139,220,41.67713230924972
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,220,30.551497031455064
117,37,32,23.1069385,67.06230539,6.787658922,162.57696059999995,220,34.40524949231633
105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,220,43.32693479661718
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,220,40.294759345125414
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,220,36.89864165564211
101,31,26,26.70897548,69.71184111,6.861235184,158.86088869999998,220,32.38884798720204
103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,220,42.205515352255986
93,26,27,24.59245684,56.46829641,7.288211994,137.70440469999997,220,37.47633807695957
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,220,42.168472458972744
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,220,44.67475501884701
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,220,40.43776857795279
101,33,33,26.97251562,62.0183627,6.908671378999999,142.8610793,220,41.43208654494907
107,31,31,23.17124551,52.97841162,6.766184468,153.12016440000005,220,41.27434911703155
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,220,41.62918281631226
103,40,30,27.30901814,55.196224,6.3483162570000005,141.48316440000005,220,36.04592151655087
118,31,34,27.54823036,62.88179198,6.123796057000001,181.4170812,220,37.62346265727788
106,21,35,25.627355,57.04151119,7.4285236339999985,188.5506536,220,44.1999306966667
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,220,36.93362718264157
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,220,35.63968008325856
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,220,43.891275189479096
99,15,27,27.41711238,56.63636248,6.086922359,127.92461000000002,220,33.41266294276968
118,33,30,24.13179691,67.22512329,6.362607851,173.32283859999995,220,31.704544969988962
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,220,41.102783062966246
104,18,30,23.60301571,60.39647474,6.779832611000002,140.9370415,220,37.76412674327203
